
значение показателя за год
;;;;;;;;;;;;;;;;;;
;400797;367729;519692;679031;637838;659879;651401;748600;737062;527419;602369;639884;718020;789465;987110;1113916;
Продукция животноводства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;155883;165910;191342;212604;179475;123070;142189;157722;178726;180278;180566;169613;195096;237507;213443;246811;
Поголовье скота и птицы на конец года, голова;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Крупный рогатый скот;;;;;;;;;;;;;;;;;;
;1861;1902;1886;2177;2090;1916;2037;1685;1581;1776;1736;1653;1733;1746;1866;1789;
Коровы;;;;;;;;;;;;;;;;;;
;853;850;891;867;778;692;748;591;553;587;622;586;632;617;640;664;
Свиньи;;;;;;;;;;;;;;;;;;
;6913;8943;5845;3059;1434;1178;1132;1003;923;913;716;550;488;;;;
Овцы;;;;;;;;;;;;;;;;;;
;46;60;663;1295;1192;545;190;91;94;258;177;;;;;;
Козы;;;;;;;;;;;;;;;;;;
;202;208;187;271;228;195;515;82;70;181;179;;;;;;
Птица;;;;;;;;;;;;;;;;;;
;1026;1227;1696;4319;7182;7843;7633;7406;8236;7728;7430;;;;;1205;
Лошади;;;;;;;;;;;;;;;;;;
;7;13;13;9;13;12;11;5;4;6;2;1;1;2;3;3;
Кролики;;;;;;;;;;;;;;;;;;
;1156;1510;1694;1900;2370;2069;2545;816;435;688;699;;;;;187;
Овцы и  козы;;;;;;;;;;;;;;;;;;
;248;268;850;1566;1420;740;705;173;164;439;464;351;363;198;220;346;
Производство продуктов животноводства, тонна;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Скот и птица на убой (в живом весе);;;;;;;;;;;;254;236;247;213,43;258,21;
Скот и птица в живой массе;1140;1004;1199;1096;562;364;338;281;273;274;280;;;;;;
Молоко;3463;3650;3640;3729;3649;3459;3322;3384;3583;3497;3647;3637;;4019;4008,51;4275,86;
Яйца, тысяча штук;178;117;146;257;443;555;645;677;664;593;577;497;475;455;468,92;498,03;
Воркута (до 1 января 2025 года);;;;;;;;;;;;;;;;;;
Продукция сельского хозяйства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;41402;43248;47062;50531;65095;66863;81506;52282;92965;69155;78287;101442;69579;54479;121712;90403;
Продукция растениеводства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;26;45;117;172;188;167;181;195;212;193;168;786;631;576;643;1025;
Продукция животноводства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;41376;43203;46944;50359;64907;66696;81325;52087;92753;68962;78118;100656;68948;53903;121069;89378;
Поголовье скота и птицы на конец года, голова;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Крупный рогатый скот;;;;;;;;;;;;;;;;;;
;136;98;61;11;13;7;9;6;5;5;4;4;4;1;;;
Коровы;;;;;;;;;;;;;;;;;;
;129;85;54;11;4;4;4;3;2;2;2;2;2;1;;;
Свиньи;;;;;;;;;;;;;;;;;;
;431;468;479;574;667;151;123;315;387;281;239;135;65;71;78;27;
Овцы;;;;;;;;;;;;;;;;;;
;;3;;;7;5;;;;;;;;;;;
Козы;;;;;;;;;;;;;;;;;;
;7;8;;10;8;8;12;10;8;;;;;;;;
Лошади;;;;;;;;;;;;;;;;;;
;3;4;3;;;;;;;;;;;;;;
Северные олени;;;;;;;;;;;;;;;;;;
;21019;17315;16914;19414;22236;22732;23182;24505;25852;25965;26032;25293;23695;23655;24814;26331;
Овцы и  козы;;;;;;;;;;;;;;;;;;
;7;11;8;10;15;13;12;10;8;;;;;;;;
Производство продуктов животноводства, тонна;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Скот и птица на убой (в живом весе);;;;;;;;;;;;468;;325;576,12;357,18;
Скот и птица в живой массе;434;400;418;410;533;535;641;361;663;437;413;;;;;;
Молоко;294;234;157;107;25;23;15;12;8;5;5;6;6;4;3,2;;
Вуктыл (до 1 января 2024 года);;;;;;;;;;;;;;;;;;
Продукция сельского хозяйства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;29866;25611;23770;36774;38930;42321;48745;
Продукция растениеводства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;21096;18103;17820;30515;31125;33890;41928;
Продукция животноводства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;8770;7508;5949;6258;7805;8430;6817;
Поголовье скота и птицы на конец года, голова;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Крупный рогатый скот;;;;;;;;;;;;;;;;;;
;;;;;;;;;;119;113;101;95;90;181;86;
Коровы;;;;;;;;;;;;;;;;;;
;;;;;;;;;;47;43;36;36;35;74;30;
Свиньи;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;11;4;;4;
Овцы;;;;;;;;;;;;;;;;;;
;;;;;;;;;;79;23;;;;;;
Козы;;;;;;;;;;;;;;;;;;
;;;;;;;;;;3;32;;;;;;
Птица;;;;;;;;;;;;;;;;;;
;;;;;;;;;;730;805;;;;;231;
Лошади;;;;;;;;;;;;;;;;;;
;;;;;;;;;;3;2;3;3;1;1;3;
Кролики;;;;;;;;;;;;;;;;;;
;;;;;;164;;;;52;26;;;;;;
Овцы и  козы;;;;;;;;;;;;;;;;;;
;;;;;;;;;;82;55;48;36;34;39;20;
Производство продуктов животноводства, тонна;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Скот и птица на убой (в живом весе);;;;;;;;;;;;15;;14;13,3;10,18;
Скот и птица в живой массе;;;;;;;;;;22;21;;;;;;
Молоко;;;;;;;;;;150;142;125;107;112;144,92;110,24;
Яйца, тысяча штук;;;;;;;;;;36;53;55;55;50;22,28;23,53;
Инта (до 1 января 2025 года);;;;;;;;;;;;;;;;;;
Продукция сельского хозяйства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;205775;243153;223330;244830;244117;215644;224428;205596;209852;223112;183059;118205;59534;144578;141021;177089;
Продукция растениеводства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;8062;6770;9747;10780;11370;10190;11113;9509;12138;10089;10372;7822;16831;14370;17462;18210;
Продукция животноводства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;197714;236383;213583;234050;232747;205453;213314;196087;197715;213023;172687;110383;42704;130207;123559;158879;
Поголовье скота и птицы на конец года, голова;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Крупный рогатый скот;;;;;;;;;;;;;;;;;;
;914;740;750;739;757;614;560;501;518;507;497;444;452;430;330;298;
Коровы;;;;;;;;;;;;;;;;;;
;480;371;357;328;323;313;291;282;290;284;273;264;254;249;232;181;
Свиньи;;;;;;;;;;;;;;;;;;
;268;230;25;27;25;100;104;140;93;110;62;2;;;;;
Овцы;;;;;;;;;;;;;;;;;;
;170;200;162;89;116;107;70;78;94;84;96;;;;;;
Козы;;;;;;;;;;;;;;;;;;
;43;61;73;63;92;64;196;41;44;35;37;;;;;;
Птица;;;;;;;;;;;;;;;;;;
;181578;190116;206950;170285;139119;96744;62740;104728;132676;135579;343;;;;;;
Лошади;;;;;;;;;;;;;;;;;;
;150;177;160;125;102;94;60;76;75;65;63;60;54;50;46;44;
Кролики;;;;;;;;;;;;;;;;;;
;38;52;42;32;33;22;19;;45;55;12;;;;;;
Северные олени;;;;;;;;;;;;;;;;;;
;30683;29234;30917;32838;33512;34188;33495;31377;30624;31490;32437;31422;36728;32211;33458;32780;
Овцы и  козы;;;;;;;;;;;;;;;;;;
;213;261;235;152;208;171;266;119;138;119;133;132;128;115;70;48;
Производство продуктов животноводства, тонна;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Скот и птица на убой (в живом весе);;;;;;;;;;;;382;;698;493,3;445,24;
Скот и птица в живой массе;766;1240;834;1075;1046;870;803;712;608;575;631;;;;;;
Молоко;1195;1068;1207;1094;1038;975;1033;886;829;796;821;731;;667;544,67;643,62;
Яйца, тысяча штук;44301;40874;40324;32176;27971;21249;21832;15233;21692;21550;12597;42;31;26;17,46;;
Усинск (до 1 января 2024 года);;;;;;;;;;;;;;;;;;
Продукция сельского хозяйства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;123115;135065;153145;171915;217224;163649;175485;176956;169392;177909;184555;153612;142142;178575;202390;194456;
Продукция растениеводства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;37222;34581;44609;50984;53918;45873;47579;43177;43496;44263;52575;41916;44374;44098;47045;48804;
Продукция животноводства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;85893;100483;108536;120932;163306;117776;127906;133779;125896;133646;131980;111696;97768;134476;155345;145652;
Поголовье скота и птицы на конец года, голова;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Крупный рогатый скот;;;;;;;;;;;;;;;;;;
;1851;1775;1944;1853;1730;1517;1483;1376;1297;1213;1087;1119;1043;985;853;756;
Коровы;;;;;;;;;;;;;;;;;;
;731;702;696;683;672;555;550;508;481;460;385;356;340;333;295;259;
Свиньи;;;;;;;;;;;;;;;;;;
;259;325;467;250;206;216;157;272;249;221;177;124;90;70;62;;
Овцы;;;;;;;;;;;;;;;;;;
;214;198;186;187;193;165;170;150;151;150;139;;;;;;
Козы;;;;;;;;;;;;;;;;;;
;168;173;153;158;143;105;107;114;116;102;106;;;;;;
Птица;;;;;;;;;;;;;;;;;;
;258;357;348;683;1107;732;785;622;580;495;328;;;;;354;
Лошади;;;;;;;;;;;;;;;;;;
;296;283;258;230;192;189;154;115;94;85;68;65;61;39;42;37;
Кролики;;;;;;;;;;;;;;;;;;
;263;195;174;189;301;249;145;116;121;76;32;;;;;53;
Северные олени;;;;;;;;;;;;;;;;;;
;26614;26921;27576;27928;26290;26581;24225;25962;26122;26334;26330;25465;23369;22344;24058;22846;
Овцы и  козы;;;;;;;;;;;;;;;;;;
;382;371;339;345;336;270;277;264;267;252;245;219;357;290;152;129;
Производство продуктов животноводства, тонна;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Скот и птица на убой (в живом весе);;;;;;;;;;;;462;;678;543,93;419,48;
Скот и птица в живой массе;720;721;655;726;973;738;728;651;670;715;512;;;;;;
Молоко;1676;1829;2078;2005;1871;1461;1436;1419;1206;1204;1120;967;;884;831,44;887,46;
Яйца, тысяча штук;33;36;53;83;103;70;93;72;62;67;47;42;47;34;31,92;28,9;
Ухта (до 1 марта 2024 года);;;;;;;;;;;;;;;;;;
Продукция сельского хозяйства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;301502;292588;333442;399710;417641;401526;434804;495361;477889;415333;476124;442459;520297;569336;549867;619453;
Продукция растениеводства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;143231;126869;175433;236254;224606;230574;270926;301605;278451;202862;268856;249405;322938;318296;315251;379734;
Продукция животноводства (в фактически действовавших ценах), тысяча рублей;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;158271;165718;158009;163456;193035;170952;163878;193756;199438;212471;207269;193054;197360;251040;234616;239719;
Поголовье скота и птицы на конец года, голова;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Крупный рогатый скот;;;;;;;;;;;;;;;;;;
;3153;2911;2411;2542;2590;2519;2314;2262;2280;2233;2246;2225;2272;2210;2168;2080;
Коровы;;;;;;;;;;;;;;;;;;
;1483;1343;1187;1131;1110;1100;1028;1007;1013;1001;1005;955;950;903;900;900;
Свиньи;;;;;;;;;;;;;;;;;;
;1388;1633;1517;1824;1980;902;444;437;589;391;282;228;321;142;61;5;
Овцы;;;;;;;;;;;;;;;;;;
;137;178;127;149;113;84;88;91;173;190;228;;;;;;
Козы;;;;;;;;;;;;;;;;;;
;41;46;50;68;100;87;72;71;99;69;65;;;;;;
Птица;;;;;;;;;;;;;;;;;;
;951;933;944;1470;1586;1335;1146;1114;1523;2041;598;;;;;985;
Лошади;;;;;;;;;;;;;;;;;;
;98;102;87;81;80;67;65;70;60;57;38;47;42;36;32;29;
Кролики;;;;;;;;;;;;;;;;;;
;572;399;513;469;494;423;479;465;467;354;335;;;;;175;
Овцы и  козы;;;;;;;;;;;;;;;;;;
;178;224;177;217;213;171;160;114;272;259;293;199;175;140;94;132;
Производство продуктов животноводства, тонна;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Скот и птица на убой (в живом весе);;;;;;;;;;;;235;;240;185,83;192,29;
Скот и птица в живой массе;676;592;539;514;432;468;318;330;290;291;249;;;;;;
Молоко;5809;5906;5061;5270;5332;5254;4999;5003;5146;5124;4889;4790;;4797;4856,89;4674,18;
Яйца, тысяча штук;140;98;169;247;262;221;174;143;177;244;190;90;109;112;147,15;123,89;

значение показателя за год, Вся посевная площадь., Хозяйства всех категорий
;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;
Муниципальный район Вуктыл (до 1 января 2017 года);;;;;;;;;;;;;;;;;;
Муниципальный район;;;;;;;;;;;;;;;;;;
Муниципальный район Вуктыл (до 1 января 2017 года);;;;;;;;;;;;;;;;;;
Посевные площади сельскохозяйственных культур, гектар;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;433,45;129,23;123,1;116,87;112,3;106,5;101;91,5;82,6;;;;;;;;;
Муниципальный район Ижемский;;;;;;;;;;;;;;;;;;
Муниципальный район;;;;;;;;;;;;;;;;;;
Муниципальный район Ижемский;;;;;;;;;;;;;;;;;;
Посевные площади сельскохозяйственных культур, гектар;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;774,69;818,09;749,42;744,52;573,5;595,2;419;296,3;285,4;280,2;273,8;268,56;263,67;282,81;56,43;92,46;70,53;
Муниципальный район Княжпогостский;;;;;;;;;;;;;;;;;;
Муниципальный район;;;;;;;;;;;;;;;;;;
Муниципальный район Княжпогостский (до 1 января 2025 года);;;;;;;;;;;;;;;;;;
Посевные площади сельскохозяйственных культур, гектар;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;1469,53;1557,43;1463,99;1422,73;1523,9;1604,1;1591;1595,4;1425,2;1311,3;1432;1424,3;1419,88;1215,18;1335,3;1278,14;1185,69;
Муниципальный район Койгородский;;;;;;;;;;;;;;;;;;
Муниципальный район;;;;;;;;;;;;;;;;;;
Муниципальный район Койгородский;;;;;;;;;;;;;;;;;;
Посевные площади сельскохозяйственных культур, гектар;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;1716,61;1824,16;1827,66;1528,09;1523,6;1518,4;1530;1502,1;1519,8;1517,4;1504,8;1500,93;1175,95;1172,13;1017,3;1014,13;1007,94;
Муниципальный район Корткеросский;;;;;;;;;;;;;;;;;;
Муниципальный район;;;;;;;;;;;;;;;;;;
Муниципальный район Корткеросский;;;;;;;;;;;;;;;;;;
Посевные площади сельскохозяйственных культур, гектар;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;4736,86;4696,27;4637,31;4921,65;4743,87;4312,5;4332;4323,7;4017,1;4290,99;4420,7;4963,35;4827,06;5144,58;4947,25;5210,31;5084,37;
Муниципальный район Печора;;;;;;;;;;;;;;;;;;
Муниципальный район;;;;;;;;;;;;;;;;;;
Муниципальный район Печора;;;;;;;;;;;;;;;;;;
Посевные площади сельскохозяйственных культур, гектар;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;536,43;531,14;431,34;450,43;457,4;417,1;461;471,52;454,6;418,8;404,7;393,99;383,92;385,86;374;455,44;441,49;
Муниципальный район Прилузский;;;;;;;;;;;;;;;;;;
Муниципальный район;;;;;;;;;;;;;;;;;;
Муниципальный район Прилузский;;;;;;;;;;;;;;;;;;
Посевные площади сельскохозяйственных культур, гектар;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;7007,35;6251,44;6137,68;6131,22;6210,78;6153;8082;7134,5;6700,8;6955,5;6941,1;6456,18;5523,92;5485,42;5458,01;5497,45;5301,7;
Муниципальный район Сосногорск;;;;;;;;;;;;;;;;;;
Муниципальный район;;;;;;;;;;;;;;;;;;
Муниципальный район Сосногорск;;;;;;;;;;;;;;;;;;
Посевные площади сельскохозяйственных культур, гектар;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;232,57;223;218,68;203,32;195;193,3;180;161,3;146,3;137,1;128,7;122,58;116,34;110,2;99,11;94,23;85,97;
Муниципальный район Сыктывдинский;;;;;;;;;;;;;;;;;;
Муниципальный район;;;;;;;;;;;;;;;;;;
Муниципальный район Сыктывдинский;;;;;;;;;;;;;;;;;;
Посевные площади сельскохозяйственных культур, гектар;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;5158,85;5091,86;5018,41;5027,77;5085,2;5058,4;5305;4806,5;4983,8;4629,1;4572;4521,25;4909,32;3242,1;3466,75;3148,8;3353,92;
Муниципальный район Сысольский;;;;;;;;;;;;;;;;;;
Муниципальный район;;;;;;;;;;;;;;;;;;
Муниципальный район Сысольский;;;;;;;;;;;;;;;;;;
Посевные площади сельскохозяйственных культур, гектар;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;3716,82;3687,29;3546,89;3834,9;3817,41;3616,7;3838;4320,2;4345,6;4528,6;4595,9;4544,91;4241,21;4530,41;3790,93;3850,04;3899,93;
Муниципальный район Троицко-Печорский;;;;;;;;;;;;;;;;;;
Муниципальный район;;;;;;;;;;;;;;;;;;
Муниципальный район Троицко-Печорский;;;;;;;;;;;;;;;;;;
Посевные площади сельскохозяйственных культур, гектар;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;180,39;166,85;219,15;152,3;149,8;139,4;133;120,8;107,5;102;93,8;89,62;84,18;79,52;71,12;67,5;59,46;
Муниципальный район Удорский;;;;;;;;;;;;;;;;;;
Муниципальный район;;;;;;;;;;;;;;;;;;
Муниципальный район Удорский;;;;;;;;;;;;;;;;;;
Посевные площади сельскохозяйственных культур, гектар;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;1527,1;844,23;773,47;688,32;660;688,1;667;637,9;581,4;344,5;344,6;337,43;327,64;326,01;322,95;318,46;309,83;
Муниципальный район Усть-Вымский;;;;;;;;;;;;;;;;;;
Муниципальный район;;;;;;;;;;;;;;;;;;
Муниципальный район Усть-Вымский;;;;;;;;;;;;;;;;;;
Посевные площади сельскохозяйственных культур, гектар;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;2800,38;2548,33;2624,98;984,73;1174,37;1585,5;1641;1632;1541,7;1682,3;1639,7;1510,45;1606,39;1498,33;1658,9;1485,76;1496,83;
Муниципальный район Усть-Куломский;;;;;;;;;;;;;;;;;;
Муниципальный район;;;;;;;;;;;;;;;;;;
Муниципальный район Усть-Куломский;;;;;;;;;;;;;;;;;;
Посевные площади сельскохозяйственных культур, гектар;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;3312,58;3380,57;3318,47;3328,53;3212,2;2969,4;2779;2741,1;2755,8;2608,8;2220,4;2200,78;2162,17;2137,29;2022,46;2020,98;2026,28;
Муниципальный район Усть-Цилемский;;;;;;;;;;;;;;;;;;
Муниципальный район;;;;;;;;;;;;;;;;;;
Муниципальный район Усть-Цилемский;;;;;;;;;;;;;;;;;;
Посевные площади сельскохозяйственных культур, гектар;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;633,92;620,27;646,91;593,59;641,67;683,8;629;266;173,6;168,2;162,8;156,39;151,27;144,82;144,11;138,69;156,28;
Городские округа Республики Коми;;;;;;;;;;;;;;;;;;
Городской округ, городской округ с внутригородским делением;;;;;;;;;;;;;;;;;;
Городские округа Республики Коми;;;;;;;;;;;;;;;;;;
Посевные площади сельскохозяйственных культур, гектар;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;5888,41;3600;;;
Сыктывкар;;;;;;;;;;;;;;;;;;
Посевные площади сельскохозяйственных культур, гектар;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;2097,4;2406,7;2033,6;2384,1;1868,26;1865,9;2068;1983,8;1723,9;1773,9;2131,4;2343,53;2291,05;2019,17;2056,92;1836,7;1772,59;
Воркута (до 1 января 2025 года);;;;;;;;;;;;;;;;;;
Посевные площади сельскохозяйственных культур, гектар;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;0,5;0,5;0,5;0,5;0,5;0,5;0,53;0,6;0,5;0,6;0,5;0,41;0,39;0,37;0,43;0,41;0,3;
Вуктыл (до 1 января 2024 года);;;;;;;;;;;;;;;;;;
Посевные площади сельскохозяйственных культур, гектар;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;76,8;73;69,33;65,59;62;55,57;52,71;;
Инта (до 1 января 2025 года);;;;;;;;;;;;;;;;;;
Посевные площади сельскохозяйственных культур, гектар;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;200,69;86,72;222,59;221,43;220,5;219,4;218;216,6;215;213,9;133,2;132,54;37,85;81,18;130,02;154,49;138,6;
Усинск (до 1 января 2024 года);;;;;;;;;;;;;;;;;;
Посевные площади сельскохозяйственных культур, гектар;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;592,11;390,93;384;368,82;369,5;216,8;216;207,3;195,7;192,5;185;181,17;176,72;172,31;150,82;163,07;;
Ухта (до 1 марта 2024 года);;;;;;;;;;;;;;;;;;
Посевные площади сельскохозяйственных культур, гектар;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;6371,57;5513,61;5117,37;5151,96;4768,22;4821,8;4909;5991;5862,11;5977,5;5921,3;5862,83;5120,84;4557,52;4638,76;4623,73;;
Муниципальные округа Республики Коми;;;;;;;;;;;;;;;;;;
Муниципальный округ;;;;;;;;;;;;;;;;;;
Муниципальный округ Вуктыл;;;;;;;;;;;;;;;;;;
Посевные площади сельскохозяйственных культур, гектар;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;49,73;
Муниципальный округ Усинск;;;;;;;;;;;;;;;;;;
Посевные площади сельскохозяйственных культур, гектар;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;161,84;
Муниципальный округ Ухта;;;;;;;;;;;;;;;;;;
Посевные площади сельскохозяйственных культур, гектар;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;4615,11;
